Date,casual,registered
02/06/2011 06:00:00,24,97
02/06/2011 07:00:00,13,65
02/06/2011 08:00:00,1,20
02/06/2011 09:00:00,5,21
02/06/2011 10:00:00,5,22
02/06/2011 11:00:00,5,57
02/06/2011 12:00:00,4,26
02/07/2011 13:00:00,1,14
02/07/2011 14:00:00,1,4
02/07/2011 15:00:00,0,3
02/07/2011 16:00:00,0,1
02/07/2011 17:00:00,1,1
02/07/2011 18:00:00,1,9
02/07/2011 19:00:00,1,29
02/07/2011 20:00:00,6,89
02/07/2011 21:00:00,7,223
02/07/2011 22:00:00,3,115
02/07/2011 23:00:00,6,49
02/07/2011 00:00:00,11,36
02/07/2011 01:00:00,7,59
02/07/2011 02:00:00,10,54
02/07/2011 03:00:00,8,52
02/07/2011 04:00:00,4,46
02/07/2011 05:00:00,16,98
02/07/2011 06:00:00,9,207
02/07/2011 07:00:00,5,170
02/07/2011 08:00:00,5,123
02/07/2011 09:00:00,6,82
02/07/2011 10:00:00,3,75
02/07/2011 11:00:00,3,34
02/07/2011 12:00:00,6,19
02/08/2011 13:00:00,4,6
02/08/2011 14:00:00,0,4
02/08/2011 15:00:00,1,1
02/08/2011 16:00:00,0,1
02/08/2011 17:00:00,0,3
02/08/2011 18:00:00,0,2
02/08/2011 19:00:00,0,39
02/08/2011 20:00:00,3,97
02/08/2011 21:00:00,7,236
02/08/2011 22:00:00,7,128
02/08/2011 23:00:00,4,44
02/08/2011 00:00:00,1,49
02/08/2011 01:00:00,2,63
02/08/2011 02:00:00,2,48
02/08/2011 03:00:00,3,61
02/08/2011 04:00:00,6,45
02/08/2011 05:00:00,4,79
02/08/2011 06:00:00,4,172
02/08/2011 07:00:00,1,151
02/08/2011 08:00:00,1,100
02/08/2011 09:00:00,3,53
02/08/2011 10:00:00,8,46
02/08/2011 11:00:00,0,29
02/08/2011 12:00:00,3,9
02/09/2011 13:00:00,0,17
02/09/2011 14:00:00,0,7
02/09/2011 15:00:00,1,2
02/09/2011 16:00:00,0,2
02/09/2011 17:00:00,0,7
02/09/2011 18:00:00,0,43
02/09/2011 19:00:00,4,95
02/09/2011 20:00:00,1,198
02/09/2011 21:00:00,4,119
02/09/2011 22:00:00,8,51
02/09/2011 23:00:00,1,40
02/09/2011 00:00:00,4,57
02/09/2011 01:00:00,2,67
02/09/2011 02:00:00,2,56
02/09/2011 03:00:00,3,61
02/09/2011 04:00:00,7,72
02/09/2011 05:00:00,9,157
02/09/2011 06:00:00,2,168
02/09/2011 07:00:00,1,87
02/09/2011 08:00:00,0,84
02/09/2011 09:00:00,0,83
02/09/2011 10:00:00,4,42
02/09/2011 11:00:00,0,37
02/10/2011 12:00:00,0,16
02/10/2011 13:00:00,0,7
02/10/2011 14:00:00,0,3
02/10/2011 15:00:00,0,1
02/10/2011 16:00:00,0,6
02/10/2011 17:00:00,0,26
02/10/2011 18:00:00,0,99
02/10/2011 19:00:00,5,173
02/10/2011 20:00:00,1,121
02/10/2011 21:00:00,1,34
02/10/2011 22:00:00,1,44
02/10/2011 23:00:00,4,65
02/10/2011 00:00:00,3,59
02/10/2011 01:00:00,6,42
02/10/2011 02:00:00,0,50
02/10/2011 03:00:00,4,76
02/10/2011 04:00:00,6,159
02/10/2011 05:00:00,3,157
02/10/2011 06:00:00,2,110
02/10/2011 07:00:00,4,93
02/10/2011 08:00:00,2,70
02/10/2011 09:00:00,4,47
02/10/2011 10:00:00,1,33
02/11/2011 11:00:00,2,12
02/11/2011 12:00:00,1,6
02/11/2011 13:00:00,0,3
02/11/2011 14:00:00,0,4
02/11/2011 15:00:00,1,23
02/11/2011 16:00:00,1,73
02/11/2011 17:00:00,4,212
02/11/2011 18:00:00,8,132
02/11/2011 19:00:00,5,39
02/11/2011 20:00:00,12,52
02/11/2011 21:00:00,7,64
02/11/2011 22:00:00,21,89
02/11/2011 23:00:00,17,67
02/11/2011 00:00:00,12,62
02/11/2011 01:00:00,14,111
02/11/2011 02:00:00,18,193
02/11/2011 03:00:00,9,165
02/11/2011 04:00:00,7,94
02/11/2011 05:00:00,2,61
02/11/2011 06:00:00,1,46
02/11/2011 07:00:00,2,41
02/11/2011 08:00:00,5,48
02/12/2011 09:00:00,3,27
02/12/2011 10:00:00,2,22
02/12/2011 11:00:00,2,13
02/12/2011 12:00:00,3,7
02/12/2011 13:00:00,0,4
02/12/2011 14:00:00,0,1
02/12/2011 15:00:00,1,1
02/12/2011 16:00:00,2,9
02/12/2011 17:00:00,2,28
02/12/2011 18:00:00,5,38
02/12/2011 19:00:00,13,71
02/12/2011 20:00:00,30,84
02/12/2011 21:00:00,27,93
02/12/2011 22:00:00,32,103
02/12/2011 23:00:00,30,90
02/12/2011 00:00:00,47,127
02/12/2011 01:00:00,42,103
02/12/2011 02:00:00,24,113
02/12/2011 03:00:00,4,60
02/12/2011 04:00:00,2,39
02/12/2011 05:00:00,1,39
02/12/2011 06:00:00,9,42
02/12/2011 07:00:00,6,39
02/12/2011 08:00:00,1,31
02/13/2011 09:00:00,5,34
02/13/2011 10:00:00,1,23
02/13/2011 11:00:00,1,19
02/13/2011 12:00:00,4,8
02/13/2011 13:00:00,0,2
02/13/2011 14:00:00,2,3
02/13/2011 15:00:00,0,3
02/13/2011 16:00:00,1,11
02/13/2011 17:00:00,12,35
02/13/2011 18:00:00,19,86
02/13/2011 19:00:00,26,86
02/13/2011 20:00:00,58,94
02/13/2011 21:00:00,62,92
02/13/2011 22:00:00,51,110
02/13/2011 23:00:00,40,122
02/13/2011 00:00:00,28,106
02/13/2011 01:00:00,30,95
02/13/2011 02:00:00,17,78
02/13/2011 03:00:00,11,50
02/13/2011 04:00:00,15,32
02/13/2011 05:00:00,6,45
02/13/2011 06:00:00,5,31
02/13/2011 07:00:00,3,27
02/14/2011 08:00:00,3,8
02/14/2011 09:00:00,1,6
02/14/2011 10:00:00,0,2
02/14/2011 11:00:00,1,1
02/14/2011 12:00:00,0,2
02/14/2011 13:00:00,0,3
02/14/2011 14:00:00,1,25
02/14/2011 15:00:00,2,96
02/14/2011 16:00:00,7,249
02/14/2011 17:00:00,8,122
02/14/2011 18:00:00,9,46
02/14/2011 19:00:00,10,43
02/14/2011 20:00:00,27,99
02/14/2011 21:00:00,27,93
02/14/2011 22:00:00,14,76
02/14/2011 23:00:00,19,71
02/14/2011 00:00:00,16,102
02/14/2011 01:00:00,25,218
02/14/2011 02:00:00,11,194
02/14/2011 03:00:00,12,86
02/14/2011 04:00:00,5,65
02/14/2011 05:00:00,8,35
02/14/2011 06:00:00,1,44
02/14/2011 07:00:00,1,19
02/15/2011 08:00:00,7,12
02/15/2011 09:00:00,0,5
02/15/2011 10:00:00,1,2
02/15/2011 11:00:00,0,1
02/15/2011 12:00:00,0,4
02/15/2011 13:00:00,0,30
02/15/2011 14:00:00,2,103
02/15/2011 15:00:00,10,213
02/15/2011 16:00:00,2,108
02/15/2011 17:00:00,5,47
02/15/2011 18:00:00,11,46
02/15/2011 19:00:00,6,65
02/15/2011 20:00:00,14,68
02/15/2011 21:00:00,10,69
02/15/2011 22:00:00,11,74
02/15/2011 23:00:00,21,77
02/15/2011 00:00:00,15,191
02/15/2011 01:00:00,14,198
02/15/2011 02:00:00,3,142
02/15/2011 03:00:00,3,98
02/15/2011 04:00:00,5,61
02/15/2011 05:00:00,0,41
02/15/2011 06:00:00,0,20
02/16/2011 07:00:00,0,15
02/16/2011 08:00:00,0,9
02/16/2011 09:00:00,0,1
02/16/2011 10:00:00,0,1
02/16/2011 11:00:00,0,5
02/16/2011 12:00:00,1,32
02/16/2011 13:00:00,5,103
02/16/2011 14:00:00,6,224
02/16/2011 15:00:00,2,122
02/16/2011 16:00:00,14,55
02/16/2011 17:00:00,7,59
02/16/2011 18:00:00,14,72
02/16/2011 19:00:00,13,80
02/16/2011 20:00:00,17,65
02/16/2011 21:00:00,35,82
02/16/2011 22:00:00,26,96
02/16/2011 23:00:00,11,244
02/16/2011 00:00:00,20,202
02/16/2011 01:00:00,18,143
02/16/2011 02:00:00,10,108
02/16/2011 03:00:00,5,87
02/16/2011 04:00:00,12,61
02/16/2011 05:00:00,2,31
02/17/2011 06:00:00,1,16
02/17/2011 07:00:00,0,6
02/17/2011 08:00:00,2,4
02/17/2011 09:00:00,3,1
02/17/2011 10:00:00,3,1
02/17/2011 11:00:00,1,11
02/17/2011 12:00:00,3,44
02/17/2011 13:00:00,7,119
02/17/2011 14:00:00,18,267
02/17/2011 15:00:00,16,163
02/17/2011 16:00:00,18,70
02/17/2011 17:00:00,19,71
02/17/2011 18:00:00,15,86
02/17/2011 19:00:00,15,108
02/17/2011 20:00:00,26,55
02/17/2011 21:00:00,15,91
02/17/2011 22:00:00,29,117
02/17/2011 23:00:00,18,256
02/17/2011 00:00:00,11,211
02/17/2011 01:00:00,14,161
02/17/2011 02:00:00,8,131
02/17/2011 03:00:00,5,119
02/17/2011 04:00:00,8,68
02/17/2011 05:00:00,4,40
02/18/2011 06:00:00,12,20
02/18/2011 07:00:00,1,7
02/18/2011 08:00:00,2,5
02/18/2011 09:00:00,2,6
02/18/2011 10:00:00,0,1
02/18/2011 11:00:00,1,6
02/18/2011 12:00:00,2,48
02/18/2011 13:00:00,8,108
02/18/2011 14:00:00,26,246
02/18/2011 15:00:00,15,154
02/18/2011 16:00:00,17,78
02/18/2011 17:00:00,31,82
02/18/2011 18:00:00,59,126
02/18/2011 19:00:00,45,131
02/18/2011 20:00:00,73,118
02/18/2011 21:00:00,55,117
02/18/2011 22:00:00,68,164
02/18/2011 23:00:00,52,275
02/18/2011 00:00:00,29,195
02/18/2011 01:00:00,16,146
02/18/2011 02:00:00,19,105
02/18/2011 03:00:00,11,61
02/18/2011 04:00:00,19,88
02/18/2011 05:00:00,16,61
02/19/2011 06:00:00,6,23
02/19/2011 07:00:00,10,21
02/19/2011 08:00:00,3,14
02/19/2011 09:00:00,0,7
02/19/2011 10:00:00,0,3
02/19/2011 11:00:00,0,3
02/19/2011 12:00:00,3,3
02/19/2011 13:00:00,6,16
02/19/2011 14:00:00,9,36
02/19/2011 15:00:00,18,37
02/19/2011 16:00:00,34,72
02/19/2011 17:00:00,47,76
02/19/2011 18:00:00,38,81
02/19/2011 19:00:00,52,103
02/19/2011 20:00:00,102,94
02/19/2011 21:00:00,84,87
02/19/2011 22:00:00,39,81
02/19/2011 23:00:00,36,91
02/19/2011 00:00:00,21,67
02/19/2011 01:00:00,5,54
02/19/2011 02:00:00,9,38
02/19/2011 03:00:00,4,29
02/19/2011 04:00:00,2,42
02/19/2011 05:00:00,4,25
02/20/2011 06:00:00,3,14
02/20/2011 07:00:00,5,11
02/20/2011 08:00:00,0,17
02/20/2011 09:00:00,9,9
02/20/2011 10:00:00,0,1
02/20/2011 11:00:00,1,1
02/20/2011 12:00:00,0,2
02/20/2011 13:00:00,2,22
02/20/2011 14:00:00,7,48
02/20/2011 15:00:00,34,70
02/20/2011 16:00:00,72,89
02/20/2011 17:00:00,62,120
02/20/2011 18:00:00,76,122
02/20/2011 19:00:00,108,104
02/20/2011 20:00:00,66,102
02/20/2011 21:00:00,59,88
02/20/2011 22:00:00,60,86
02/20/2011 23:00:00,30,71
02/20/2011 00:00:00,3,39
02/20/2011 01:00:00,12,30
02/20/2011 02:00:00,17,39
02/20/2011 03:00:00,4,43
02/20/2011 04:00:00,9,45
02/21/2011 05:00:00,7,30
02/21/2011 06:00:00,2,11
02/21/2011 07:00:00,1,3
02/21/2011 08:00:00,2,3
02/21/2011 09:00:00,1,0
02/21/2011 10:00:00,1,2
02/21/2011 11:00:00,2,6
02/21/2011 12:00:00,3,16
02/21/2011 13:00:00,7,56
02/21/2011 14:00:00,11,46
02/21/2011 15:00:00,29,52
02/21/2011 16:00:00,20,70
02/21/2011 17:00:00,26,67
02/21/2011 18:00:00,28,75
02/21/2011 19:00:00,15,101
02/21/2011 20:00:00,11,76
02/21/2011 21:00:00,8,48
02/21/2011 22:00:00,18,62
02/21/2011 23:00:00,2,64
02/21/2011 00:00:00,0,49
02/21/2011 01:00:00,0,29
02/21/2011 02:00:00,1,33
02/21/2011 03:00:00,0,11
02/21/2011 04:00:00,0,2
02/22/2011 05:00:00,0,7
02/22/2011 06:00:00,0,40
02/22/2011 07:00:00,7,107
02/22/2011 08:00:00,5,101
02/22/2011 09:00:00,0,44
02/22/2011 10:00:00,7,43
02/22/2011 11:00:00,7,48
02/22/2011 12:00:00,3,52
02/22/2011 13:00:00,9,49
02/22/2011 14:00:00,2,67
02/22/2011 15:00:00,7,79
02/22/2011 16:00:00,8,188
02/22/2011 17:00:00,6,161
02/22/2011 18:00:00,4,114
02/22/2011 19:00:00,3,102
02/22/2011 20:00:00,2,80
02/22/2011 21:00:00,1,76
02/22/2011 22:00:00,3,18
02/23/2011 23:00:00,0,6
02/23/2011 00:00:00,0,4
02/23/2011 01:00:00,0,1
02/23/2011 02:00:00,0,2
02/23/2011 03:00:00,0,8
02/23/2011 04:00:00,0,36
02/23/2011 05:00:00,2,94
02/23/2011 06:00:00,8,227
02/23/2011 07:00:00,9,130
02/23/2011 08:00:00,4,47
02/23/2011 09:00:00,16,53
02/23/2011 10:00:00,11,56
02/23/2011 11:00:00,9,78
02/23/2011 12:00:00,17,61
02/23/2011 13:00:00,18,54
02/23/2011 14:00:00,15,79
02/23/2011 15:00:00,15,207
02/23/2011 16:00:00,3,206
02/23/2011 17:00:00,6,135
02/23/2011 18:00:00,2,107
02/23/2011 19:00:00,2,89
02/23/2011 20:00:00,1,60
02/23/2011 21:00:00,1,38
02/24/2011 22:00:00,0,11
02/24/2011 23:00:00,0,7
02/24/2011 00:00:00,0,4
02/24/2011 01:00:00,0,2
02/24/2011 02:00:00,1,3
02/24/2011 03:00:00,0,58
02/24/2011 04:00:00,0,104
02/24/2011 05:00:00,8,244
02/24/2011 06:00:00,4,133
02/24/2011 07:00:00,8,49
02/24/2011 08:00:00,8,71
02/24/2011 09:00:00,10,85
02/24/2011 10:00:00,16,72
02/24/2011 11:00:00,2,67
02/24/2011 12:00:00,5,58
02/24/2011 13:00:00,4,67
02/24/2011 14:00:00,9,168
02/24/2011 15:00:00,5,132
02/24/2011 16:00:00,3,112
02/24/2011 17:00:00,2,87
02/24/2011 18:00:00,7,76
02/24/2011 19:00:00,5,50
02/24/2011 20:00:00,3,47
02/25/2011 21:00:00,1,8
02/25/2011 22:00:00,1,9
02/25/2011 23:00:00,0,3
02/25/2011 00:00:00,1,1
02/25/2011 01:00:00,1,5
02/25/2011 02:00:00,0,11
02/25/2011 03:00:00,1,34
02/25/2011 04:00:00,3,70
02/25/2011 05:00:00,3,111
02/25/2011 06:00:00,7,42
02/25/2011 07:00:00,9,50
02/25/2011 08:00:00,20,95
02/25/2011 09:00:00,6,77
02/25/2011 10:00:00,14,71
02/25/2011 11:00:00,5,50
02/25/2011 12:00:00,11,91
02/25/2011 13:00:00,8,181
02/25/2011 14:00:00,7,150
02/25/2011 15:00:00,4,86
02/25/2011 16:00:00,2,60
02/25/2011 17:00:00,7,56
02/25/2011 18:00:00,7,43
02/25/2011 19:00:00,2,37
02/26/2011 20:00:00,3,25
02/26/2011 21:00:00,2,25
02/26/2011 22:00:00,3,9
02/26/2011 23:00:00,1,7
02/26/2011 00:00:00,1,1
02/26/2011 01:00:00,1,9
02/26/2011 02:00:00,1,6
02/26/2011 03:00:00,1,21
02/26/2011 04:00:00,2,55
02/26/2011 05:00:00,9,65
02/26/2011 06:00:00,14,71
02/26/2011 07:00:00,26,100
02/26/2011 08:00:00,45,115
02/26/2011 09:00:00,38,136
02/26/2011 10:00:00,57,154
02/26/2011 11:00:00,40,125
02/26/2011 12:00:00,41,130
02/26/2011 13:00:00,53,130
02/26/2011 14:00:00,26,111
02/26/2011 15:00:00,30,64
02/26/2011 16:00:00,8,60
02/26/2011 17:00:00,9,59
02/26/2011 18:00:00,8,38
02/26/2011 19:00:00,5,29
02/27/2011 20:00:00,8,26
02/27/2011 21:00:00,7,30
02/27/2011 22:00:00,2,20
02/27/2011 23:00:00,3,8
02/27/2011 00:00:00,0,2
02/27/2011 01:00:00,2,1
02/27/2011 02:00:00,6,8
02/27/2011 03:00:00,9,26
02/27/2011 04:00:00,17,42
02/27/2011 05:00:00,24,79
02/27/2011 06:00:00,33,92
02/27/2011 07:00:00,61,132
02/27/2011 08:00:00,90,169
02/27/2011 09:00:00,105,177
02/27/2011 10:00:00,98,163
02/27/2011 11:00:00,98,170
02/27/2011 12:00:00,66,121
02/27/2011 13:00:00,24,103
02/27/2011 14:00:00,16,86
02/27/2011 15:00:00,9,72
02/27/2011 16:00:00,8,61
02/27/2011 17:00:00,2,67
02/27/2011 18:00:00,6,53
02/28/2011 19:00:00,5,25
02/28/2011 20:00:00,1,7
02/28/2011 21:00:00,0,1
02/28/2011 22:00:00,1,4
02/28/2011 23:00:00,1,27
02/28/2011 00:00:00,2,90
02/28/2011 01:00:00,13,242
02/28/2011 02:00:00,15,127
02/28/2011 03:00:00,13,79
02/28/2011 04:00:00,13,74
02/28/2011 05:00:00,0,36
02/28/2011 06:00:00,1,31
02/28/2011 07:00:00,1,24
02/28/2011 08:00:00,0,35
02/28/2011 09:00:00,2,40
02/28/2011 10:00:00,2,77
02/28/2011 11:00:00,4,127
02/28/2011 12:00:00,1,79
02/28/2011 13:00:00,0,45
02/28/2011 14:00:00,2,78
02/28/2011 15:00:00,4,72
02/28/2011 16:00:00,0,45
03/01/2011 17:00:00,0,7
03/01/2011 18:00:00,0,3
03/01/2011 19:00:00,0,4
03/01/2011 20:00:00,0,2
03/01/2011 21:00:00,0,1
03/01/2011 22:00:00,1,1
03/01/2011 23:00:00,0,46
03/01/2011 00:00:00,2,105
03/01/2011 01:00:00,10,204
03/01/2011 02:00:00,8,116
03/01/2011 03:00:00,13,55
03/01/2011 04:00:00,8,48
03/01/2011 05:00:00,6,80
03/01/2011 06:00:00,13,65
03/01/2011 07:00:00,18,61
03/01/2011 08:00:00,7,57
03/01/2011 09:00:00,10,92
03/01/2011 10:00:00,12,230
03/01/2011 11:00:00,10,214
03/01/2011 12:00:00,4,115
03/01/2011 13:00:00,2,86
03/01/2011 14:00:00,8,55
03/01/2011 15:00:00,3,44
03/01/2011 16:00:00,2,23
03/02/2011 17:00:00,3,5
03/02/2011 18:00:00,0,4
03/02/2011 19:00:00,0,2
03/02/2011 20:00:00,3,1
03/02/2011 21:00:00,1,0
03/02/2011 22:00:00,0,5
03/02/2011 23:00:00,1,39
03/02/2011 00:00:00,2,108
03/02/2011 01:00:00,13,243
03/02/2011 02:00:00,7,141
03/02/2011 03:00:00,11,65
03/02/2011 04:00:00,8,65
03/02/2011 05:00:00,20,62
03/02/2011 06:00:00,35,90
03/02/2011 07:00:00,21,75
03/02/2011 08:00:00,19,91
03/02/2011 09:00:00,27,112
03/02/2011 10:00:00,30,238
03/02/2011 11:00:00,8,193
03/02/2011 12:00:00,6,144
03/02/2011 13:00:00,9,86
03/02/2011 14:00:00,3,68
03/02/2011 15:00:00,4,44
03/02/2011 16:00:00,0,22
03/03/2011 17:00:00,3,10
03/03/2011 18:00:00,0,1
03/03/2011 19:00:00,1,2
03/03/2011 20:00:00,0,1
03/03/2011 21:00:00,0,1
03/03/2011 22:00:00,1,7
03/03/2011 23:00:00,1,34
03/03/2011 00:00:00,1,110
03/03/2011 01:00:00,4,216
03/03/2011 02:00:00,10,135
03/03/2011 03:00:00,7,49
03/03/2011 04:00:00,10,40
03/03/2011 05:00:00,7,65
03/03/2011 06:00:00,13,67
03/03/2011 07:00:00,18,60
03/03/2011 08:00:00,6,62
03/03/2011 09:00:00,6,65
03/03/2011 10:00:00,17,185
03/03/2011 11:00:00,6,161
03/03/2011 12:00:00,5,101
03/03/2011 13:00:00,1,69
03/03/2011 14:00:00,3,48
03/03/2011 15:00:00,3,50
03/03/2011 16:00:00,0,23
03/04/2011 17:00:00,0,12
03/04/2011 18:00:00,0,4
03/04/2011 19:00:00,0,2
03/04/2011 20:00:00,0,1
03/04/2011 21:00:00,1,0
03/04/2011 22:00:00,0,7
03/04/2011 23:00:00,1,28
03/04/2011 00:00:00,0,83
03/04/2011 01:00:00,6,222
03/04/2011 02:00:00,12,138
03/04/2011 03:00:00,10,56
03/04/2011 04:00:00,16,73
03/04/2011 05:00:00,10,87
03/04/2011 06:00:00,13,74
03/04/2011 07:00:00,30,65
03/04/2011 08:00:00,31,75
03/04/2011 09:00:00,17,101
03/04/2011 10:00:00,22,206
03/04/2011 11:00:00,15,172
03/04/2011 12:00:00,5,102
03/04/2011 13:00:00,9,78
03/04/2011 14:00:00,6,64
03/04/2011 15:00:00,4,40
03/04/2011 16:00:00,6,40
03/05/2011 17:00:00,4,15
03/05/2011 18:00:00,5,20
03/05/2011 19:00:00,5,15
03/05/2011 20:00:00,0,2
03/05/2011 21:00:00,0,1
03/05/2011 22:00:00,0,3
03/05/2011 23:00:00,1,3
03/05/2011 00:00:00,5,10
03/05/2011 01:00:00,11,34
03/05/2011 02:00:00,15,48
03/05/2011 03:00:00,34,69
03/05/2011 04:00:00,43,116
03/05/2011 05:00:00,46,121
03/05/2011 06:00:00,60,130
03/05/2011 07:00:00,80,118
03/05/2011 08:00:00,83,122
03/05/2011 09:00:00,74,130
03/05/2011 10:00:00,60,104
03/05/2011 11:00:00,37,115
03/05/2011 12:00:00,27,62
03/05/2011 13:00:00,12,58
03/05/2011 14:00:00,12,60
03/05/2011 15:00:00,16,47
03/05/2011 16:00:00,10,34
03/06/2011 17:00:00,11,41
03/06/2011 18:00:00,12,27
03/06/2011 19:00:00,5,27
03/06/2011 20:00:00,2,9
03/06/2011 21:00:00,0,3
03/06/2011 22:00:00,1,1
03/06/2011 23:00:00,0,5
03/06/2011 00:00:00,1,8
03/06/2011 01:00:00,4,18
03/06/2011 02:00:00,4,27
03/06/2011 03:00:00,18,44
03/06/2011 04:00:00,10,69
03/06/2011 05:00:00,22,83
03/06/2011 06:00:00,12,27
03/06/2011 07:00:00,3,4
03/06/2011 08:00:00,3,8
03/06/2011 09:00:00,2,23
03/06/2011 10:00:00,0,23
03/06/2011 11:00:00,0,11
03/06/2011 12:00:00,3,8
03/06/2011 13:00:00,1,6
03/06/2011 14:00:00,0,10
03/06/2011 15:00:00,0,9
03/07/2011 16:00:00,0,4
03/07/2011 17:00:00,0,2
03/07/2011 18:00:00,0,1
03/07/2011 19:00:00,1,0
03/07/2011 20:00:00,0,1
03/07/2011 21:00:00,3,31
03/07/2011 22:00:00,3,88
03/07/2011 23:00:00,11,200
03/07/2011 00:00:00,5,129
03/07/2011 01:00:00,15,43
03/07/2011 02:00:00,19,41
03/07/2011 03:00:00,28,68
03/07/2011 04:00:00,16,54
03/07/2011 05:00:00,21,56
03/07/2011 06:00:00,32,64
03/07/2011 07:00:00,26,96
03/07/2011 08:00:00,27,206
03/07/2011 09:00:00,19,214
03/07/2011 10:00:00,11,134
03/07/2011 11:00:00,5,87
03/07/2011 12:00:00,1,53
03/07/2011 13:00:00,1,34
03/07/2011 14:00:00,0,22
03/08/2011 15:00:00,1,9
03/08/2011 16:00:00,0,4
03/08/2011 17:00:00,1,0
03/08/2011 18:00:00,5,2
03/08/2011 19:00:00,0,2
03/08/2011 20:00:00,2,8
03/08/2011 21:00:00,3,42
03/08/2011 22:00:00,9,119
03/08/2011 23:00:00,10,247
03/08/2011 00:00:00,11,140
03/08/2011 01:00:00,25,46
03/08/2011 02:00:00,26,52
03/08/2011 03:00:00,29,70
03/08/2011 04:00:00,25,73
03/08/2011 05:00:00,16,56
03/08/2011 06:00:00,35,77
03/08/2011 07:00:00,26,82
03/08/2011 08:00:00,39,209
03/08/2011 09:00:00,21,214
03/08/2011 10:00:00,9,141
03/08/2011 11:00:00,2,74
03/08/2011 12:00:00,7,68
03/08/2011 13:00:00,11,44
03/08/2011 14:00:00,3,38
03/09/2011 15:00:00,0,9
03/09/2011 16:00:00,0,4
03/09/2011 17:00:00,1,1
03/09/2011 18:00:00,1,2
03/09/2011 19:00:00,0,2
03/09/2011 20:00:00,1,7
03/09/2011 21:00:00,5,44
03/09/2011 22:00:00,18,123
03/09/2011 23:00:00,11,238
03/09/2011 00:00:00,5,136
03/09/2011 01:00:00,8,49
03/09/2011 02:00:00,15,44
03/09/2011 03:00:00,14,84
03/09/2011 04:00:00,17,82
03/09/2011 05:00:00,10,61
03/09/2011 06:00:00,15,64
03/09/2011 07:00:00,10,102
03/09/2011 08:00:00,18,176
03/09/2011 09:00:00,12,176
03/09/2011 10:00:00,11,123
03/09/2011 11:00:00,4,87
03/09/2011 12:00:00,10,52
03/09/2011 13:00:00,4,17
03/09/2011 14:00:00,1,17
03/10/2011 15:00:00,3,0
03/10/2011 16:00:00,0,2
03/10/2011 17:00:00,0,1
03/10/2011 18:00:00,1,2
03/10/2011 19:00:00,0,12
03/10/2011 20:00:00,1,36
03/10/2011 21:00:00,1,43
03/10/2011 22:00:00,1,23
03/10/2011 23:00:00,0,17
03/10/2011 00:00:00,6,5
03/10/2011 01:00:00,4,30
03/10/2011 02:00:00,1,11
03/10/2011 03:00:00,0,12
03/10/2011 04:00:00,3,11
03/10/2011 05:00:00,1,20
03/10/2011 06:00:00,2,109
03/10/2011 07:00:00,2,80
03/10/2011 08:00:00,5,51
03/10/2011 09:00:00,9,29
03/10/2011 10:00:00,1,27
03/10/2011 11:00:00,4,30
03/10/2011 12:00:00,1,26
03/11/2011 13:00:00,0,6
03/11/2011 14:00:00,0,8
03/11/2011 15:00:00,2,3
03/11/2011 16:00:00,0,2
03/11/2011 17:00:00,1,6
03/11/2011 18:00:00,1,31
03/11/2011 19:00:00,10,104
03/11/2011 20:00:00,15,244
03/11/2011 21:00:00,13,143
03/11/2011 22:00:00,18,60
03/11/2011 23:00:00,14,67
03/11/2011 00:00:00,15,96
03/11/2011 01:00:00,15,92
03/11/2011 02:00:00,25,64
03/11/2011 03:00:00,21,64
03/11/2011 04:00:00,18,95
03/11/2011 05:00:00,23,200
03/11/2011 06:00:00,19,134
03/11/2011 07:00:00,7,111
03/11/2011 08:00:00,6,70
03/11/2011 09:00:00,10,43
03/11/2011 10:00:00,11,53
03/11/2011 11:00:00,3,34
03/12/2011 12:00:00,4,30
03/12/2011 13:00:00,3,15
03/12/2011 14:00:00,0,14
03/12/2011 15:00:00,1,6
03/12/2011 16:00:00,0,1
03/12/2011 17:00:00,0,2
03/12/2011 18:00:00,2,2
03/12/2011 19:00:00,4,19
03/12/2011 20:00:00,9,44
03/12/2011 21:00:00,25,76
03/12/2011 22:00:00,21,78
03/12/2011 23:00:00,36,83
03/12/2011 00:00:00,51,107
03/12/2011 01:00:00,62,95
03/12/2011 02:00:00,70,96
03/12/2011 03:00:00,81,101
03/12/2011 04:00:00,100,144
03/12/2011 05:00:00,99,114
03/12/2011 06:00:00,54,91
03/12/2011 07:00:00,26,86
03/12/2011 08:00:00,22,64
03/12/2011 09:00:00,36,46
03/12/2011 10:00:00,7,56
03/12/2011 11:00:00,11,38
03/13/2011 12:00:00,3,35
03/13/2011 13:00:00,10,23
03/13/2011 14:00:00,6,17
03/13/2011 15:00:00,4,9
03/13/2011 16:00:00,0,3
03/13/2011 17:00:00,0,2
03/13/2011 18:00:00,2,8
03/13/2011 19:00:00,11,23
03/13/2011 20:00:00,8,36
03/13/2011 21:00:00,36,86
03/13/2011 22:00:00,88,93
03/13/2011 23:00:00,74,120
03/13/2011 00:00:00,97,124
03/13/2011 01:00:00,144,106
03/13/2011 02:00:00,149,155
03/13/2011 03:00:00,124,132
03/13/2011 04:00:00,98,143
03/13/2011 05:00:00,55,92
03/13/2011 06:00:00,28,73
03/13/2011 07:00:00,23,54
03/13/2011 08:00:00,9,49
03/13/2011 09:00:00,8,29
03/13/2011 10:00:00,5,23
03/14/2011 11:00:00,4,7
03/14/2011 12:00:00,0,1
